pagina,id,titulo,link,tipologia,estado,tamanho,preco,preco_antigo,desconto,preco_por_metro,localizacao,data_publicacao
15,17,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-ba9b2a90-81c3-11f0-8add-060000000054.html,T3,Recuperado,105.0,395000.0,,,3761.9,"Águas Livres, Amadora, Distrito de Lisboa",
15,18,"Ver Apartamento para comprar na Amadora, Mina de Água, Centro (Mina)",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-centro-(mina)-b501fcb3-6635-11f0-8add-060000000054.html,,Renovado,81.0,289000.0,,,3567.9,"Centro (Mina), Mina de Água, Amadora, Distrito de Lisboa",
15,19,"Ver Apartamento T3 para comprar na Amadora, Encosta do Sol",https://casa.sapo.pt/comprar-apartamento-t3-amadora-encosta-do-sol-6dc9f9c1-958f-11f0-8add-060000000054.html,T3,Usado,128.0,329000.0,,,2570.31,"Encosta do Sol, Amadora, Distrito de Lisboa",
15,20,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-cc96bcfb-8423-11f0-a463-060000000052.html,T3,Recuperado,120.0,480000.0,,,4000.0,"Mina de Água, Amadora, Distrito de Lisboa",
15,21,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-952ac939-0bc3-11f0-8add-060000000054.html,T2,Usado,132.0,430000.0,,,3257.58,"Venteira, Amadora, Distrito de Lisboa",
15,22,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-667a6ea2-8ca1-11f0-8359-060000000051.html,T3,Recuperado,92.0,230000.0,,,2500.0,"Águas Livres, Amadora, Distrito de Lisboa",
15,23,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-a01e7953-88a6-11f0-8add-060000000054.html,T3,Usado,73.0,290000.0,,,3972.6,"Venteira, Amadora, Distrito de Lisboa",
15,24,"Ver Apartamento T2 para comprar na Amadora, Igreja (Venteira)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-igreja-(venteira)-186ca226-5102-11f0-8add-060000000054.html,T2,Recuperado,55.0,259000.0,,,4709.09,"Igreja (Venteira), Amadora, Distrito de Lisboa",
15,25,"Ver Apartamento T1 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t1-amadora-venteira-57555ba9-5738-11f0-8add-060000000054.html,T1,Usado,81.0,175000.0,,,2160.49,"Venteira, Amadora, Distrito de Lisboa",
16,1,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-6f43419d-5699-11f0-8359-060000000051.html,T3,Usado,85.0,320000.0,,,3764.71,"Mina de Água, Amadora, Distrito de Lisboa",
16,2,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-f4bcd656-5345-11f0-8add-060000000054.html,T3,Renovado,98.0,349000.0,,,3561.22,"Águas Livres, Amadora, Distrito de Lisboa",
16,3,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-58106e2a-83f9-11f0-8add-060000000054.html,T2,Usado,66.0,289000.0,,,4378.79,"Mina de Água, Amadora, Distrito de Lisboa",
16,4,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-e8424ea6-823f-11ee-aeeb-060000000051.html,T3,Novo,,450000.0,,,,"Mina de Água, Amadora, Distrito de Lisboa",
16,5,"Ver Apartamento T4 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t4-amadora-aguas-livres-40e779b3-4080-11ef-b4a9-060000000058.html,T4,Novo,149.0,,,,,"Águas Livres, Amadora, Distrito de Lisboa",
16,6,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-2565e739-4080-11ef-b4a9-060000000058.html,T3,Novo,125.0,,,,,"Águas Livres, Amadora, Distrito de Lisboa",
16,7,"Ver Apartamento para comprar na Amadora, Águas Livres, Urbanização Neudel",https://casa.sapo.pt/comprar-apartamento-amadora-aguas-livres-urbanizacao-neudel-2343a135-cc2a-11ed-9c85-060000000052.html,,Novo,,480000.0,,,,"Urbanização Neudel, Águas Livres, Amadora, Distrito de Lisboa",
16,8,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-bb380ef9-df4e-11ee-9c5d-060000000053.html,T3,Novo,104.0,,,,,"Águas Livres, Amadora, Distrito de Lisboa",
16,9,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-3b8b7cbe-5e3d-11ec-a521-060000000056.html,T2,Usado,72.0,155500.0,,,2159.72,"Mina de Água, Amadora, Distrito de Lisboa",
16,10,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-4bf95d8f-a8fc-4c2e-8f30-2bf3dacb8a39.html,T2,Usado,67.0,300000.0,,,4477.61,"Águas Livres, Amadora, Distrito de Lisboa",
16,11,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-0a4f3d43-d972-11ef-9e61-060000000056.html,T3,Usado,102.0,39500043500092.0,,,387255328432.27,"Águas Livres, Amadora, Distrito de Lisboa",
16,12,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-27c4d51d-8a7a-11f0-8add-060000000054.html,T3,Usado,100.0,290000.0,,,2900.0,"Mina de Água, Amadora, Distrito de Lisboa",
16,13,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-7a25050e-3a3d-11f0-a463-060000000052.html,T3,Usado,92.0,319500.0,,,3472.83,"Águas Livres, Amadora, Distrito de Lisboa",
16,14,"Ver Apartamento T3 para comprar na Amadora, Mina de Água, Urbanização Alto da Mira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-urbanizacao-alto-da-mira-093631cf-3acf-11ee-91bc-060000000057.html,T3,Usado,116.0,,,,,"Urbanização Alto da Mira, Mina de Água, Amadora, Distrito de Lisboa",
16,15,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-b9066d38-8da9-11f0-8add-060000000054.html,T3,Usado,115.0,410000.0,,,3565.22,"Águas Livres, Amadora, Distrito de Lisboa",
16,16,"Ver Apartamento para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-8a5ea384-4e2a-11f0-9e61-060000000056.html,,Em construção,84.0,390000.0,,,4642.86,"Venteira, Amadora, Distrito de Lisboa",
16,17,"Ver Apartamento T1+2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t1-amadora-aguas-livres-8aa7689c-84ec-11f0-b3d3-060000000057.html,T1,Renovado,54.0,249000.0,,,4611.11,"Águas Livres, Amadora, Distrito de Lisboa",
16,18,"Ver Apartamento T2 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-019f57ab-204b-11f0-9e0e-060000000057.html,T2,Renovado,78.0,265000.0,,,3397.44,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
16,19,"Ver Apartamento T4 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t4-amadora-venteira-b7ca6f5f-87ff-11f0-a463-060000000052.html,T4,Usado,105.0,395000.0,,,3761.9,"Venteira, Amadora, Distrito de Lisboa",
16,20,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-a167ee1c-8c9f-11f0-b3d3-060000000057.html,T2,Usado,90.0,295000.0,,,3277.78,"Mina de Água, Amadora, Distrito de Lisboa",
16,21,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-17946370-37e1-11f0-a463-060000000052.html,T3,Recuperado,90.0,320000.0,,,3555.56,"Venteira, Amadora, Distrito de Lisboa",
16,22,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-39e49414-957a-11f0-8add-060000000054.html,T2,Usado,59.0,205000.0,,,3474.58,"Mina de Água, Amadora, Distrito de Lisboa",
16,23,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-76b60527-84f0-11f0-b3d3-060000000057.html,T2,Renovado,60.0,269000.0,,,4483.33,"Mina de Água, Amadora, Distrito de Lisboa",
16,24,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-14526180-76d4-11f0-a463-060000000052.html,T2,Recuperado,66.0,259000.0,,,3924.24,"Mina de Água, Amadora, Distrito de Lisboa",
16,25,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-f01fa92b-7cd4-11f0-b3d3-060000000057.html,T3,Recuperado,110.0,349000.0,,,3172.73,"Águas Livres, Amadora, Distrito de Lisboa",
